source_center,destination_center,median_delay,trip_count,median_actual_time,median_osrm_time,median_distance
IND401104AAA,IND401208AAA,2.333333333333333,73,38.0,16.0,14.788736481325438
IND401104AAA,IND401209AAA,2.9134615384615383,2,42.5,17.0,13.752987001964357
IND401104AAA,IND421302AAG,2.428571428571429,26,46.0,21.5,15.937696853503887
IND401104AAB,IND400072AAB,2.4,9,28.0,14.0,16.20250548627256
IND401104AAB,IND421302AAG,2.411764705882353,39,55.0,23.0,15.679371939603662
IND401209AAA,IND401104AAA,2.4722222222222223,58,36.5,16.0,17.75580033967084
IND401209AAB,IND401104AAA,2.75,32,39.0,16.0,16.871969778136076
IND401209AAB,IND421302AAG,2.4,3,60.0,26.0,19.389003544623883
IND401209AAB,IND421302AAH,2.4444444444444446,57,64.0,24.0,18.602006318767643
IND401501AAA,IND401602AAA,2.2222222222222223,49,45.0,23.0,18.39341566477534
IND401602AAA,IND401501AAA,7.12,29,184.0,25.0,19.657053885289745
IND402107AAA,IND402109AAA,2.111111111111111,69,46.0,25.0,27.160079473277232
IND402109AAA,IND402301AAA,1.8333333333333333,113,50.0,29.0,32.77861725733801
IND402301AAA,IND402107AAA,1.875,113,80.0,38.0,47.33516828052039
IND403002AAA,IND403726AAB,1.5,3,50.0,24.0,13.794376962270578
IND403401AAA,IND403726AAB,5.141025641025641,6,158.5,29.0,13.320584535191703
IND403507AAA,IND403726AAB,1.3868421052631579,8,44.0,28.5,18.326229922259515
IND403507AAB,IND403726AAB,1.5454545454545454,3,42.0,28.0,18.049416811439084
IND403601AAA,IND403726AAB,2.0535714285714284,10,23.0,13.5,11.359202175475968
IND403702AAA,IND575004AAB,1.7676470588235293,96,275.5,132.5,145.2463900020149
IND403702AAA,IND581314AAA,1.542857142857143,3,90.0,62.0,45.06822523477148
IND403726AAA,IND403702AAA,1.7430769230769232,18,62.0,35.5,32.09670708475045
IND403726AAA,IND411033AAA,1.5,229,286.0,192.0,198.5744296016884
IND403726AAA,IND416510AAA,2.0,15,117.0,55.0,45.07852511129193
IND403726AAA,IND575004AAB,1.76497277676951,28,287.0,157.0,166.04509850309324
IND403726AAA,IND581303AAA,1.6363636363636365,39,92.0,57.0,44.718438423667656
IND403726AAA,IND581400AAB,1.6669230769230767,4,183.0,91.5,56.6279667828007
IND403726AAB,IND403002AAA,1.1875,8,28.0,19.5,10.64526306667279
IND403726AAB,IND403401AAA,1.8639291465378423,10,48.0,23.5,9.959225632787462
IND403726AAB,IND403507AAA,1.1483516483516483,12,32.0,28.0,18.288425568104056
IND403726AAB,IND403507AAB,0.8235294117647058,3,26.0,29.0,18.15823572842431
IND403726AAB,IND403601AAA,1.5,12,19.5,13.0,11.541338969431635
IND410206AAA,IND000000AFT,2.4285714285714284,25,28.0,11.0,12.46962002852972
IND410206AAB,IND000000AFT,2.4615384615384617,68,36.0,16.0,11.846556266189598
IND410401AAA,IND421302AAG,1.5714285714285714,33,126.0,63.0,66.04691089468214
IND410501AAF,IND411033AAA,2.63125,8,64.0,15.0,10.90552647052671
IND410503AAA,IND410505AAB,2.3472222222222223,6,45.0,17.0,20.623286919235326
IND410505AAB,IND410501AAF,2.857142857142857,9,26.0,10.0,12.704459323536785
IND410505AAB,IND411033AAA,1.6529411764705881,4,47.0,21.0,13.00016616198883
IND411014AAA,IND411033AAA,2.0,44,56.5,26.0,18.42999966325688
IND411014AAA,IND411043AAA,3.1666666666666665,14,71.5,15.0,9.94152485229145
IND411014AAA,IND411048AAA,3.142857142857143,11,50.0,15.0,9.337098123618798
IND411017AAA,IND412105AAC,2.5642857142857145,4,46.0,15.5,10.971679845265243
IND411021AAA,IND411033AAA,1.5,39,29.0,13.0,9.71234662181523
IND411033AAA,IND000000AAL,2.4545454545454546,35,68.0,24.0,13.979022398757346
IND411033AAA,IND000000ACB,1.5,924,857.0,579.5,572.8547164331227
IND411033AAA,IND400072AAB,1.8944444444444444,40,133.5,68.0,66.40297155547745
IND411033AAA,IND403726AAA,1.6785714285714286,335,533.0,232.0,199.614764199033
IND411033AAA,IND410503AAA,2.4285714285714284,13,72.0,35.0,36.045306261215615
IND411033AAA,IND410505AAB,1.46875,14,33.0,21.5,12.067689259887773
IND411033AAA,IND411014AAA,2.1,111,52.0,24.0,18.699981562905258
IND411033AAA,IND411021AAA,2.0,49,23.0,12.0,10.00743576388168
IND411033AAA,IND411036AAA,1.7,95,42.0,24.0,18.26633494215966
IND411033AAA,IND413002AAA,1.4666666666666666,324,171.0,126.0,147.43932395937887
IND411033AAA,IND413501AAA,1.6,12,377.5,126.5,144.70324739676187
IND411033AAA,IND414001AAA,1.7638888888888888,18,117.0,60.0,77.76683782862048
IND411033AAA,IND416012AAA,1.4761904761904765,121,214.0,115.0,132.2984724781017
IND411033AAA,IND421302AAG,1.3793103448275863,519,150.0,68.0,66.99188400716022
IND411033AAA,IND431136AAC,2.0,120,183.5,92.5,123.2878648385769
IND411033AAA,IND431603AAA,1.8461538461538465,253,391.0,183.0,220.81335793289247
IND411033AAA,IND501359AAE,1.5,263,446.0,270.0,265.67304019492315
IND411033AAA,IND521225AAB,1.65,341,640.0,378.0,397.8051695908196
IND411033AAA,IND562132AAA,1.5,338,548.0,317.5,386.94993822527863
IND411033AAA,IND580028AAA,1.5263157894736843,95,367.0,190.0,220.31504057340095
IND411033AAB,IND411057AAF,4.298701298701299,2,64.0,13.0,10.22425950670095
IND411036AAA,IND411033AAA,2.0,98,50.0,24.0,18.38814838498264
IND411043AAA,IND411014AAA,3.1153846153846154,6,51.0,14.5,9.773165600689241
IND411048AAA,IND411014AAA,5.0,3,74.0,16.0,9.572333420639092
IND412105AAC,IND411017AAA,2.1,65,32.0,14.0,11.296178813521184
IND412210AAC,IND411033AAA,1.346969696969697,6,128.0,58.0,45.689870557521765
IND412803AAB,IND421802AAA,1.1150537634408602,2,34.0,30.5,18.633068537989878
IND413002AAA,IND413304AAA,2.0,73,62.0,28.0,36.60875334144744
IND413002AAA,IND413307AAC,2.0,9,65.0,36.0,46.01690343155839
IND413002AAA,IND413501AAA,1.5,63,59.0,37.0,44.88321636089992
IND413002AAA,IND421302AAG,1.6,143,471.0,183.0,198.6671042294828
IND413002AAA,IND501359AAE,1.9273809523809524,208,218.5,178.0,154.45217601265244
IND413304AAA,IND413002AAA,1.8571428571428568,35,58.0,28.0,36.87324615679845
IND413304AAA,IND415301AAB,1.4529914529914532,34,57.0,33.5,28.139966828575457
IND413307AAB,IND413304AAA,2.333333333333333,10,39.0,17.0,20.018274860774063
IND413307AAC,IND413002AAA,2.0,9,70.0,37.0,45.09608574774253
IND413401AAA,IND411033AAA,1.6923076923076923,187,238.0,108.0,132.4893539874196
IND413501AAA,IND411033AAA,1.7291666666666665,12,273.5,119.0,144.25336685565077
IND413501AAA,IND413401AAA,1.4045454545454545,42,39.0,29.0,30.64958843074676
IND413517AAA,IND431603AAA,2.0,9,59.0,33.0,45.13443321885336
IND413517AAA,IND431717AAA,3.0,11,66.0,22.0,27.768951628157154
IND413531AAA,IND413517AAA,2.083333333333333,26,54.0,29.0,36.34413117952614
IND413709AAA,IND423109AAA,1.6363636363636365,39,38.0,23.0,18.55591393977436
IND413709AAA,IND423601AAA,1.0669642857142856,4,35.0,29.0,23.105984965461793
IND413709AAA,IND423701AAB,2.3166666666666664,12,64.0,25.5,23.278062688208834
IND414001AAA,IND411033AAA,1.8571428571428572,6,190.0,72.5,79.09011804060816
IND414001AAA,IND414203AAB,1.7777777777777777,3,62.0,34.0,45.54149436579538
IND414001AAA,IND414302AAB,1.7739130434782608,2,42.0,28.5,28.480840634157097
IND414203AAB,IND414302AAB,1.7918660287081343,4,94.5,52.5,55.933554243092146
IND414302AAB,IND411033AAA,2.2096491228070176,8,150.0,54.5,56.12080901928542
IND414302AAB,IND412210AAC,1.736842105263158,1,33.0,19.0,19.356760737553223
IND414502AAA,IND431107AAB,1.5769230769230769,7,41.0,25.0,22.242790687459287
IND415003AAA,IND411033AAA,1.3571428571428572,10,97.0,71.0,66.13267637401208
IND415003AAA,IND412803AAB,1.0972222222222223,14,48.5,39.0,28.750870990029355
IND415124AAA,IND415605AAA,1.0732388076364854,58,151.5,158.5,66.32523169503963
IND415301AAB,IND413307AAB,1.8571428571428572,14,43.5,18.5,18.847921175146503
IND415408AAC,IND416012AAA,3.26,13,163.0,48.0,34.47628499351605
IND415409AAB,IND415124AAA,1.8947368421052633,24,35.5,21.0,26.223568640359417
IND415605AAA,IND415709AAA,2.0488095238095236,32,55.5,23.0,24.775618951828164
IND415612AAA,IND415408AAC,2.429276315789474,32,173.5,72.5,66.04223585762035
IND415709AAA,IND416012AAA,1.3043478260869563,35,223.0,153.0,88.62469142199856
IND415709AAA,IND416122AAA,1.1639344262295082,7,168.0,156.0,88.12566468183525
IND416012AAA,IND395023AAA,1.526610644257703,358,515.0,266.0,275.5063925032317
IND416012AAA,IND415003AAA,1.8,47,129.0,60.0,68.24685810350898
IND416012AAA,IND415409AAB,2.011904761904762,8,48.0,26.0,31.475113043810524
IND416012AAA,IND415612AAA,2.526315789473684,49,154.0,60.0,66.48420173470937
IND416012AAA,IND591237AAB,2.11875,20,43.5,23.5,26.7738332517331
IND416122AAA,IND395023AAA,1.4782608695652173,23,561.0,241.0,264.0230738285691
IND416404AAA,IND416012AAA,2.8018518518518523,16,201.5,89.5,99.69435264854339
IND416510AAA,IND416602AAC,2.506265664160401,12,72.0,32.5,37.33519064126958
IND416510AAA,IND416606AAA,1.7777777777777777,67,66.0,33.0,27.671880702972395
IND416602AAC,IND411033AAA,1.6754385964912282,82,280.5,160.0,154.33961892151885
IND416606AAA,IND416510AAA,2.4722222222222223,50,1087.0,32.0,29.045057750101535
IND421301AAA,IND421302AAR,3.6527777777777777,18,35.0,9.0,9.442916961090948
IND421302AAF,IND421302AAR,2.9444444444444446,12,26.5,9.0,9.309809786906111
IND421302AAG,IND000000ACB,1.6963109354413703,1268,907.5,467.0,550.422589196976
IND421302AAG,IND000000AFT,2.3,98,39.5,18.0,15.604023228945533
IND421302AAG,IND110037AAM,1.6666666666666667,965,1072.0,491.0,574.244671266659
IND421302AAG,IND131028AAB,1.6,740,954.5,513.5,594.8918687182422
IND421302AAG,IND160002AAC,1.6470588235294117,59,1120.0,575.0,660.8818268134575
IND421302AAG,IND382430AAB,1.7647058823529411,330,345.0,188.0,220.27365904859522
IND421302AAG,IND395023AAA,2.0,106,220.5,99.0,111.94453201672904
IND421302AAG,IND400015AAA,2.125,197,52.0,22.0,27.32303382706901
IND421302AAG,IND400015AAB,2.0,139,53.0,22.0,27.44643676939157
IND421302AAG,IND400072AAA,2.2857142857142856,79,44.0,19.0,19.09820431295384
IND421302AAG,IND400072AAB,2.236111111111111,288,40.0,19.0,19.08178488701897
IND421302AAG,IND400072AAJ,2.3257575757575757,102,44.0,19.0,18.87481274557196
IND421302AAG,IND400078AAB,3.2272727272727275,2,29.5,12.0,11.787206159458602
IND421302AAG,IND400102AAB,2.2264957264957266,96,48.0,24.0,19.651257682492723
IND421302AAG,IND400102AAC,2.2111111111111112,160,56.0,24.0,19.995219061882928
IND421302AAG,IND400701AAB,2.2857142857142856,43,38.0,18.0,15.618317824896964
IND421302AAG,IND401104AAA,2.4444444444444446,148,49.0,22.0,15.745437090057939
IND421302AAG,IND401104AAB,2.1666666666666665,20,39.0,23.5,16.32600813464434
IND421302AAG,IND410401AAA,2.0,44,125.0,54.0,55.87736667605587
IND421302AAG,IND411033AAA,1.68,355,117.0,68.0,72.05695859763465
IND421302AAG,IND413002AAA,1.6774193548387095,113,286.0,154.0,198.07637494163103
IND421302AAG,IND421401AAC,2.3484848484848486,46,53.5,21.0,27.39555124676197
IND421302AAG,IND422011AAD,1.7058823529411764,126,108.0,69.0,78.04071602048433
IND421302AAG,IND444005AAB,2.1052631578947367,419,531.0,213.0,242.4823204429943
IND421302AAG,IND462022AAA,1.919871794871795,358,621.5,304.0,341.97253248632137
IND421302AAG,IND501359AAE,1.75,671,571.0,329.0,311.2803351814899
IND421302AAG,IND562132AAA,1.5294117647058822,1128,595.0,354.0,440.0106211665834
IND421302AAG,IND712311AAA,1.7647058823529411,658,1487.5,730.5,831.2057543802143
IND421302AAG,IND834002AAB,1.8229166666666665,246,1419.0,602.0,704.5984403008741
IND421302AAN,IND400072AAB,2.4285714285714284,45,41.0,18.0,18.352265811614867
IND421302AAR,IND400612AAA,2.4,20,25.5,11.0,9.207262291955495
IND421302AAR,IND421004AAA,3.2222222222222223,49,34.0,10.0,10.441380896433635
IND421302AAR,IND421301AAA,4.25,33,39.0,9.0,9.707413652120946
IND421302AAR,IND421302AAF,4.235294117647059,1,72.0,17.0,9.327050507753954
IND421401AAC,IND421601AAB,3.273109243697479,26,44.0,17.0,20.234474481024264
IND421502AAA,IND421302AAR,3.333333333333333,33,43.0,13.0,12.3010616175418
IND421601AAB,IND421302AAG,2.2222222222222223,58,59.5,22.0,28.005555062720557
IND421802AAA,IND411033AAA,1.3831521739130435,26,83.5,53.0,45.96329954234132
IND422011AAD,IND413709AAA,2.25,11,108.0,47.0,54.8614875574252
IND422011AAD,IND421302AAG,1.8333333333333333,105,141.0,75.0,88.12722999216476
IND422011AAD,IND422103AAC,1.0476190476190477,31,38.0,33.0,19.18015326638868
IND422011AAD,IND423109AAA,1.7333333333333334,14,52.5,30.5,37.0285376891668
IND422103AAC,IND422605AAA,1.7142857142857142,45,36.0,21.0,27.95727553521811
IND422103AAC,IND423601AAA,2.0,6,49.0,25.5,31.673590597288246
IND422605AAA,IND413709AAA,1.75,48,48.5,27.0,28.24879891320026
IND422605AAA,IND423109AAA,1.7443181818181817,4,90.0,28.0,22.882773662872623
IND423105AAA,IND423106AAA,1.5152173913043478,2,36.0,28.5,29.369090207620076
IND423105AAA,IND423301AAB,1.4380952380952383,14,36.0,26.0,27.202791898817
IND423106AAA,IND423105AAA,1.5108695652173914,16,47.0,29.0,27.92495349788816
IND423109AAA,IND413709AAA,1.8333333333333333,3,38.0,27.0,19.068393052789546
IND423109AAA,IND423601AAA,2.0,20,16.0,8.0,11.885270838501242
IND423109AAA,IND423701AAB,2.7857142857142856,4,51.0,17.5,23.45153159416066
IND423601AAA,IND413709AAA,1.3392857142857144,12,56.0,35.0,23.329504629234414
IND423601AAA,IND423701AAB,1.6258741258741258,36,33.5,20.5,18.302655736565
IND423701AAB,IND422011AAD,1.6515151515151516,174,107.0,60.0,54.986419938454475
IND424006AAA,IND421302AAG,1.9511904761904761,96,266.5,118.0,144.01993482705566
IND424006AAA,IND423105AAA,4.205882352941177,1,143.0,34.0,41.96912360167736
IND424006AAA,IND423106AAA,1.2899159663865547,20,66.0,50.5,55.810537443018994
IND424006AAA,IND424101AAA,1.7142857142857142,51,44.0,27.0,36.32766681552838
IND424006AAA,IND424304AAC,2.0,24,71.5,34.0,44.54199684239331
IND424006AAA,IND425401AAA,1.25,5,29.0,26.0,27.315968741311337
IND424006AAA,IND425405AAA,1.75,9,60.0,35.0,44.77533230160852
IND424006AAA,IND425412AAA,1.8958333333333335,12,95.0,51.0,55.71890611194351
IND424006AAA,IND452001AAC,1.9285714285714284,10,93.5,42.0,50.13804421056345
IND424101AAA,IND431103AAA,1.5,3,33.0,18.0,19.578912862374075
IND424201AAA,IND424006AAA,10.552238805970148,1,707.0,67.0,63.75479128180464
IND424304AAC,IND424006AAA,22.313662790697673,2,926.0,41.5,48.60110373626869
IND424304AAC,IND425412AAA,1.792857142857143,18,50.0,29.0,31.81302336340398
IND425109AAA,IND424201AAA,1.2727272727272727,3,39.0,30.0,18.40799626029653
IND425201AAA,IND425508AAB,1.9,36,43.0,25.0,22.88353890023744
IND425401AAA,IND425109AAA,1.6161616161616161,4,35.5,23.5,22.974735962640615
IND425405AAA,IND424006AAA,21.185586734693878,18,1017.0,46.0,55.97320960342723
IND425405AAA,IND425409AAA,2.1,3,98.0,41.0,44.14927102356603
IND425406AAA,IND425405AAA,1.9484126984126984,4,39.5,20.5,15.782504107421392
IND425406AAA,IND425409AAA,2.3823529411764706,2,58.5,26.0,31.491742878374342
IND425406AAA,IND425412AAA,1.9669117647058822,6,71.0,37.5,44.976709175814676
IND425409AAA,IND424006AAA,12.08108108108108,1,894.0,74.0,82.36147907221927
IND425409AAA,IND424304AAC,2.1904761904761907,3,91.0,46.0,44.80790073230379
IND425409AAA,IND425406AAA,2.3,17,64.0,30.0,33.81282722831797
IND425409AAA,IND425412AAA,2.25,2,57.0,28.0,26.316745832477398
IND425412AAA,IND424006AAA,13.835443037974684,1,1093.0,79.0,78.18442446853156
IND425412AAA,IND424304AAC,2.1644736842105265,2,60.0,30.0,32.75114397194638
IND425412AAA,IND425406AAA,2.052631578947368,6,70.5,34.5,44.75614258570846
IND425412AAA,IND425409AAA,2.1833333333333336,20,57.0,29.0,29.078106437928234
IND425508AAB,IND450331AAA,2.571428571428572,45,38.0,15.0,18.37106925114421
IND431001AAB,IND431136AAC,3.0,33,31.0,10.0,11.008039280936408
IND431107AAB,IND431136AAC,1.810483870967742,12,69.0,39.5,31.83396232102354
IND431112AAB,IND431136AAC,2.333333333333333,87,123.0,33.0,37.36971656863337
IND431122AAA,IND431127AAA,2.1213235294117645,14,39.0,19.0,26.16083947781067
IND431127AAA,IND414502AAA,2.095238095238096,21,88.0,44.0,45.28600805378153
IND431131AAB,IND431603AAA,1.875,14,793.5,68.0,67.76140835402053
IND431136AAC,IND411033AAA,1.719607843137255,130,234.0,109.5,122.84281059111976
IND431136AAC,IND431001AAA,2.333333333333333,39,26.0,9.0,10.61559802053348
IND431136AAC,IND431112AAB,2.0,8,67.5,35.0,41.243151502148066
IND431136AAC,IND431122AAA,2.2222222222222223,45,112.0,51.0,67.02159644986502
IND431136AAC,IND431203AAA,1.8333333333333333,112,56.5,31.0,41.799080345307715
IND431203AAA,IND431112AAB,2.0,70,58.0,30.0,36.31250346638093
IND431203AAA,IND431136AAC,1.8116883116883113,16,63.0,33.5,41.824811997448464
IND431514AAA,IND431515AAA,2.117647058823529,32,40.0,20.0,26.62860866754972
IND431515AAA,IND431517AAB,2.933333333333333,14,44.0,15.0,18.056411818258074
IND431517AAB,IND411033AAA,2.2857142857142856,151,350.0,155.0,155.81468519485114
IND431603AAA,IND413517AAA,2.4365079365079367,10,109.0,48.0,50.06846400604257
IND431603AAA,IND413531AAA,2.25,47,131.0,61.0,73.48385507746981
IND431603AAA,IND431401AAA,4.479166666666666,4,95.0,39.0,38.3786513621852
IND431603AAA,IND431708AAA,2.0,29,39.0,23.0,28.9048753938283
IND431708AAA,IND431514AAA,1.9375,32,42.5,23.0,31.14638113313604
IND431717AAA,IND431603AAA,1.8571428571428568,9,62.0,33.0,45.09269698678002
IND441206AAB,IND441603AAA,2.1818181818181817,9,74.0,37.0,46.60540839689135
IND441206AAB,IND442605AAA,2.076923076923077,41,65.0,29.0,36.967888244476114
IND441603AAA,IND442605AAA,1.875,3,33.0,16.0,19.25316984631313
IND441614AAA,IND481001AAA,2.1875,18,46.5,23.0,31.25409319697766
IND441904AAB,IND441912AAA,1.6,36,29.5,19.0,18.896623814358325
IND441912AAA,IND441107AAB,2.25,107,157.0,44.0,47.61794250758842
IND442001AAA,IND442101AAB,3.7142857142857135,5,52.0,14.0,15.385879877509916
IND442101AAB,IND445001AAB,2.137770897832817,30,74.5,36.0,44.12945994639168
IND442605AAA,IND441603AAA,2.0,9,32.0,16.0,20.130943789385725
IND443201AAA,IND000000AAZ,6.25,1,100.0,16.0,21.685827421741266
IND443301AAA,IND443201AAA,2.7672064777327936,4,67.0,25.0,30.73716925141674
IND444005AAB,IND000000AAZ,2.369565217391304,5,222.0,58.0,66.29998089654175
IND444005AAB,IND421302AAG,2.0,419,374.0,194.0,242.80366787983837
IND444005AAB,IND443301AAA,2.1311827956989244,20,116.0,50.0,55.55956059927467
IND444203AAA,IND444005AAB,2.3692810457516345,10,68.5,29.5,30.47361490166663
IND444303AAA,IND444203AAA,3.242424242424242,2,37.0,11.5,15.739638963045522
IND444602AAA,IND444005AAB,2.0930735930735933,84,95.5,44.5,57.801124791610604
IND445101AAA,IND440014AAA,2.4444444444444446,3,34.0,19.0,18.171648385935963
IND450331AAA,IND452001AAC,2.25,113,92.0,46.0,45.45122409244586
IND451666AAA,IND421302AAG,2.333333333333333,31,338.0,144.0,178.39444199614022
IND451666AAA,IND424006AAA,2.3809523809523805,40,128.0,53.0,66.45261490029552
IND452001AAC,IND425201AAA,2.2222222222222223,25,40.0,15.0,18.38671026685816
IND452001AAC,IND425508AAB,1.8388888888888888,12,63.0,34.0,31.655305187350983
IND454001AAA,IND457001AAA,1.125,68,73.0,69.0,57.161049975323365
IND457001AAA,IND382430AAB,1.6290849673202614,36,246.5,127.5,144.0785614186615
IND457001AAA,IND457226AAA,1.0690476190476192,32,39.0,37.0,30.41284563875727
IND457226AAA,IND382430AAB,1.5625,200,220.0,134.0,154.8791788574315
IND458001AAB,IND458990AAA,1.6666666666666665,22,34.0,25.0,26.85384538259014
IND458664AAA,IND312403AAA,2.4441176470588237,14,79.5,38.0,30.678132715056165
IND458990AAA,IND312605AAB,1.7096153846153845,30,90.0,45.0,44.46563193386154
IND460001AAA,IND480334AAA,1.5941176470588236,84,89.5,56.0,56.030673660087274
IND461001AAA,IND461111AAA,4.785714285714286,1,67.0,14.0,19.52675873164348
IND461111AAA,IND460001AAA,1.8888888888888888,80,86.0,46.0,58.875393250069806
IND462001AAA,IND462022AAA,4.0,55,42.0,12.0,10.375540788532582
IND462011AAA,IND462022AAA,2.363636363636364,15,26.0,11.0,9.742132116087584
IND462021AAA,IND462001AAA,6.727272727272728,1,74.0,11.0,10.621310408392812
IND462022AAA,IND000000ACB,1.3076923076923077,673,617.0,348.0,288.59783660166823
IND462022AAA,IND209304AAA,1.76,525,387.0,201.0,242.93931803306003
IND462022AAA,IND461001AAA,2.5454545454545454,15,103.0,36.0,44.33988593963935
IND462022AAA,IND462001AAA,2.611111111111111,6,24.0,11.0,11.335445830610297
IND462022AAA,IND462011AAA,2.363636363636364,31,28.0,12.0,9.34698371994062
IND462022AAA,IND462042AAA,2.875,3,56.0,20.0,12.816080984665104
IND462022AAA,IND465669AAB,2.071428571428572,39,102.0,54.0,52.64973451610844
IND462022AAA,IND466001AAA,2.56,33,112.0,42.0,44.1991162083026
IND462022AAA,IND842003AAB,1.8848684210526314,96,311.5,128.5,143.91561703506198
IND462042AAA,IND462022AAA,3.090909090909091,34,54.5,14.5,10.85377002816081
IND464001AAA,IND464221AAA,2.677139037433155,2,80.0,62.5,31.080716069737385
IND464221AAA,IND470004AAA,2.411764705882353,5,142.0,55.0,66.60372260220305
IND464668AAA,IND462022AAA,2.2967032967032965,8,149.0,65.5,56.12338433768456
IND465001AAA,IND462022AAA,1.65,24,158.5,96.0,79.03889706296066
IND465001AAA,IND465333AAA,1.000204081632653,6,74.5,63.0,33.61494539422421
IND465333AAA,IND462022AAA,1.613721804511278,12,124.0,58.5,55.70805054505613
IND465669AAB,IND465683AAA,1.52,21,48.0,34.0,33.509755582015714
IND465683AAA,IND465001AAA,1.4,39,87.0,56.0,44.466450087090976
IND466001AAA,IND466116AAA,1.8333333333333333,29,42.0,30.0,39.26477429359284
IND466116AAA,IND462022AAA,2.0868055555555554,44,129.5,57.5,66.3874132770049
IND470004AAA,IND462022AAA,1.9444444444444444,7,168.0,83.0,88.78576772574077
IND470004AAA,IND470113AAA,2.376470588235294,8,93.5,43.5,55.55069816463951
IND470004AAA,IND470117AAA,1.875,3,60.0,34.0,45.20846429523107
